review_id,rating,text,created_at
391123017,4,"디자인 깔끔하고 대용량(5L)이라 더욱 좋아요 -전 깨끗하고 깔끔한 화이트 무엇보다 세척이 편한데 - 본체는 제공되는 세척솔을 이용해 진동자와 가열판까지 깨끗하게 세척해 주세요 (전 세척솔로 슬슬 처음에는 괜찮은데, 하루 이틀 세척을 안하고 사용하다 보면 이 부분에 물때가 낍니다 ㅜㅜ) -사진처럼 하얀색 플라스틱은 분리가 가능해요. 이것은 한번씩 분리해 밑 부분 세척하시길 권장 드려요. 이 부분 은근 놓치게 됩니다. - 물통이라고 해야 하나?? 이것만 들어서 설거지 하듯 세척하면 되고 본체도 가벼워서 쉽게 들어 세척이 편해요. 예전 가습기는 물 주입구가 좁아서 손 넣기 불편했잖아요. 요즘 나오는 가습기는 대부분 이렇게 통자로 디자인되어 세척, 관리가 편하게끔 되어있어 이런 부분이 매우 좋아요. 물 보충 - 개인적으로 물 보충 시 물통을 옮겨 물을 넣기보다는, 가습기 가동하면서 본체와 물통이 조립된 상태에서 물을 보충하는 방법을 추천합니다. 5L나 되는 물통을 옮기는 것도 쉽지 않고 무엇보다 물통에 물이 가득 있는 상태에서 본체에 연결하는 것이 쉽지 않아요 - 가습기 가동하면서 물 보충하는 부분은 정말 정말 어메이징 완전 깜놀 안방에 에어 스트 가습기 사용중인데 사실 에어 스트와 비교 했을 때의 가장 큰 차이점은 물 보충방법!! 연장관이 있어 높이 조절 가능 - 저는 사실 이 가습기를 거실에 놓기 위해 사진에 보이는 미니 스툴을 구매 했어요. 실로 대단한 준비 ㅋㅋ - 이 연장관 덕분에 가습의 높이가 좀 더 높아져 방이나 좁은 공간은 괜찮지만 저처럼 거실이나 사무실과 같이 넓은 공간에서 사용하신다면 테이블이나 스툴 위에 두고 사용하시길 추천해 드려요. - 추가로 제공되는 연장관을 기본으로 사용하게 되네요 이 연장관 디자인이 이뻐 분위기 살아요 기본 낮은 분무구는 안보이는 곳으로 가열, 초음파로 가습해도 뜨겁지 않아 안전!! 이 가습기 집에 들인 이후 24시간 돌려요 가격이 좀 있는 편이죠 - 디자인이나 실용성은 매우 좋다고 생각되는데 가격 경쟁력이 떨어진다고 생각 됩니다. - 개인적으로 가습기를 구매한다면 금액을 생각하지 않을 수 없는데 고민을 거듭할 것 같아요. - 이 부분은 누구나 같은 생각이겠죠 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.",2022-12-09T03:08:53Z
676771084,4,기둥때문에 세척이 좀 번거로워요 그래도 송풍구 마개 덕분에 통 안을 씻을 수 있어서 좋았어요. 진동판이랑 스텐부분은 세척하기가 어렵고 가습 물방울이 타고 내려오는 관도 세척하기 조금 애매해요 물방울 튀는 소리 막는 캡을 분리해야 되는데 이건 제가 분리를 잘 못해서 그런 것 같습니다. 젊은 사람이 쓰기엔 좋고 세척 때문에 나이 있는 부모님께 드리긴 애매하네요.,2025-01-16T01:13:04Z
671266069,4,"제품에대한 기능 및 디자인 모두 맘에듭니다. 단, 사용설명이 미흡합니다. 가열 및 uv에대한 기능, 작동설명 및 조작법 등등 조금 더 자세했으면합니다.",2024-12-31T15:45:51Z
674684814,4,다른회사 제품도 있는데 한대로는 부족해서 구매했는데 원래있는건 소음이 아얘없고 조용한데 이제품은 물 또르륵소리나고 가습내뿜는 소음도있어요ㅜ 아쉽네요,2025-01-10T06:42:42Z
438900652,4,신생아 가습기로 주문했습니다! 가격은 조금 있지만 용량이 커서 주로 거실에서 이용합니다! 다만 단점은 오래 사용하면 뚜껑부분에 물고임이 있어서 그점은 참고후 구매하세요!,2023-04-07T07:16:28Z
574912020,4,제꺼가 불량인지 가열하면 주전자 물 끓이는 소리같이 나서 소리가 많이 거슬리네요,2024-02-23T16:37:22Z
651709334,3,요즘은 사계절내내 가습기가 필요하다지만 게으른 전 겨울에만 찾습니다. 가습기유랑자예요. 그동안 작은것부터 큰거. 높이조절되는거 안되는거 귀엽고이쁜거 투박한거 다써봤는데 아직 정착을 못했어요. 그런데 마침 좋은기회가 생겨 또 새로운 가습기를 써보게되었네요. 이제 아기가 감기를 달고살 때가 되었다보니 벌써부터 코감기로 씨름하고있어요. 가습기를 틀때가 온것이죠. 조금만 건조해도 바로 코가 막힌다며 못자요... 그동안 가습기방황을 하면서 제가 정한 우선순위는 1. 용량이 클것 2. 세척이 편할것. 이었어요. 디자인 안봅니다. 용량은 5L로 충분해요. 물보충도 쉽구요. 불편하지만... 세척또한 편리한것같았어요. 막상써보니 편한듯 불편합니다... 용량은 맘에듭니다. 물보충도 통의 이동 필요없이 뚜껑을 열고도 안열고도 보충이되어서 편할것같았습니다. 근데 가운데 있는 통풍구....이게 아주 신경쓰입니다. 물보충할시에 저 떡하니 가운데 작지도 않은 구멍에 물 안들어가게 조심조심. 손바닥으로 막고 물보충했는데 손에 물이 묻으면 은근 또 환풍구로 물이 들어가나이다. 세척시도 마찬가지입니다. 허잉?? 저렇게 가운데 떡하니 구멍을 두고 구멍막는것 같은것도 없어서 팍팍 못씻는게 살짝 답답합니다. 성능 좋습니다. 기능도 적절하고 리모컨도 있구요 저에겐 저 구멍....저 구멍이 가장큰 문제입니다.... 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.,2024-11-06T14:17:01Z
673001532,3,"기존에 초음파 가습기를 사용 중이었는데, 저렴이를 사용해서 그런지 2년 만에 수명을 다했어요. 가열식 가습기를 구입하고 싶었는데 생각보다 높은 가격대에 솔직히 망설여지더라구요. 그러던 중 복합식 가습기인 이 제품을 보게 되었고 기능과 가격이 비슷한 다른 브랜드 제품과 3 4일은 고민한 것 같아요. 디자인도 디자인이지만 세척이 용이한지가 가장 중요해서 선택하게 되었네요. 어제 받고 오늘 오전에 설명서대로 물받아 20분 방치하니 미세 파손도 없어서 베이킹소다로 세척해서 사용 중입니다. 7시간 가량 사용해 본 결과 만족스럽네요. 그리고 물통을 제외한 본체는 절대 직접적인 물로 세척하지 말라고 하니까 꼭 설명서를 읽고 사용하시길 바랍니다. 처음에는 3단계 가습 설정이 되서 그대로 틀다가 초록불이 점멸되길래(습도 53% 이상을 의미) Auto로 변경해서 틀어두니까 알아서 가습량을 조절하고 초록색 불도 점등(습도 50%) 상태로 바뀌더라구요. 습도가 높아진 상태에서 계속 강하게 나오면 이불이 젖거나, 가습기 주변에 물방울이 맺히면서 축축해진 경험이 있어서 안좋았거든요. Auto로 알아서 조절되는 점이 마음에 참 마음에 드네요! 구매 전 고민하는 사이에 가격이 조금 올라서 아쉽지만 그만한 값을 톡톡히 해줄 것 같아요. 고민하시는 분들에게 솔직한 리뷰가 도움되길 바라며 단점이나 아쉬운 부분은 더 사용해 보고 추가 할게요. 감사합니다. ----------------------------- 01.09 후기 추가 아침에 일어나자마자 가습기 끄고(오전 7시경) 출근했다 돌아와서 보니 가습기 밑판에서 물이 줄줄 세서 수납식 리빙박스 원목 선반을 전부 젖게 만들고 아래 수납되어 있던 곽티슈 1통도 전부 버려놨네요 곽티슈뿐 아니라 수납된 다른 물건도 적셔놨는데 그나마 비닐 포장이고 화장품 용기라...수건 1장 흠뻑 적실 정도로 물을 닦아냈는데 며칠이나 됐다고 이런 불량이 생기는 걸까요 가습기 밑판 보시면 타공된 부분에서 물이 줄줄 샙니다 교홤신청햇는데 받아보고 문제있으면 반품 하려구요 또 후기 추가할게요",2025-01-05T09:43:16Z
534357702,3,다른상품사서 제품불량으로 반품했어요 필요는하기에 상품평보고 구매결정했죠 상품평도 믿을꺼 못되지만요 4 5일 써본후기 올릴께요 일단제품불량 없었구요 청소 수월한편이예요 가습량도 좋아요 신랑이 비염이 있는데 요즘 코가뚤려있어 좋다고 ㅎㅎ 물추가시 일부러 뚜껑 열지않아도 추가할수있어편해요 아쉬운건 예약시간이 없다는거 근데 예뻐요 일주일 후 18일저녁11시 반까지뜰고 전원끄고 방에들어갔음 아침7시반 거실 물바다 난리난리 본체밑에서 물이뚝툭흘러요 뭡니까? 일주일후라 교환.반품도 안돼 10만원대가 이렇게 허술합니까? 10만원이라는 돈이 값어치가 참 작아지네요 급해서 물바다인증도 못했어요,2023-11-15T00:49:53Z
676911399,3,"디자인은 좋습니다. 흰색은 식상해서 베이지로 했는데 예쁩니다. 가습기 기능은 충실하고요, 조그만 리모콘도 매우 유용합니다. 그런데 제 기준에는 약간의 소음이 있습니다. 아주 조용한 수준은 아닙니다.",2025-01-16T08:36:07Z
405200077,3,다 좋은데..... 소음이 너무 커요 ㅜ 고장인가? 고장이 아니라면 이거 켜놓고 잠잘수는 없어요 참고로 전 예민하지 않아요 ㅜ,2023-01-13T00:21:27Z
413868410,3,노즐이 빠진 상태로 배송됨.....전화로 신청했는데도 아직 안옴.....품질관리에 문제가 있는듯...,2023-02-04T08:30:17Z
542120205,2,바닥에 내려놓으면 안된대서 올려놓아도 빨간불 바닥에 내려놓아도 빨간불 우리집 습도는 점점 열대우림이 되고 있는데(이불이 꿉꿉해질 정도)가습기 센서는 계속 40퍼센트 미만이라고 빨간불 빨간불 자동가습이 의미가 없어요 ㅎㅎ 원래 가습기 습도 센서가 바닥에 있나요? 왜 바닥에 있는지 이해가 잘 ............ As후에 리뷰 추가로 남겨보겠습니다 as 문의 남겼습니다 상황 설명 다 드렸으나 습도 차이가 15-20퍼센트 까지 나는 게 정상 범위라고 하네요. 음 .. 그럴 거면 습도에 따라서 빨간불 초록불 들어오는 게 의미가 있나요?(더불어 자동 가습도..) 최저가 40퍼센트 미만이고 최고가 60퍼센트 이상인데 ㅋㅋ 20퍼센트 오차까지는 정상이다..? 이게 무슨 상품성이 있는지 이해가 안갑니다 그리고 애초에 수리 하는 곳(삼성이나 엘지처럼 본사 직통 as팀이 있는게 아니라 상품 별로 하청 업체 줘서 죄다 다른 곳에서 수리한다는 게 좀 놀라웠음)에서 이 부분에 대한 클레임이 많았는지 수리할 의지가 없어요. 쓰기 싫으면 쿠팡에 반품 하라는 입장이어서 저도 그냥 반품하고 자동 가습이나 습도 센서 없는 제품으로 샀어요(선풍기처럼 원하는 세기 시간 타이머 기능 정도만) 그냥 이게 정신건강에 이로울듯 합니다,2023-12-03T01:58:53Z
674912692,2,조금만 입이맞지않아도 물이 바닥으로 줄줄세서 온통 바닥이 물바다가 되요.. 물론 잘맞는지는 눈으로 잘 확인해야해요. 포장박스를버려서 ㅠㅠ 반품도못하고..,2025-01-10T16:18:19Z
677431167,2,"복합식은첨인데 생각보다 소리가크네요 강,약은 있는데 중이 없어서 불편해요ㅠ",2025-01-17T20:04:04Z
549952460,2,써비스센터 상담원이 아주 살벌하게 무섭습니다...앞으로는 한경희라는 이름은 아주 거르구 사고싶어요,2023-12-21T17:45:09Z
435713308,1,"올해 3월에 구매 후 12월에 쓰는 리뷰. 다시 꺼내쓴지 일주일만에 오토모드 불량이더라구요 방 안 습도가 80퍼 육박하여 불량으로 판단되어 네 채팅문의했는데 숫자가 보이지도 않는 제품 내 습도계(오토모드)는 이상이 없다는 답변을 받았습니다 ;;; 답답해서 전화로 문의하니 보내드리는 방법 으로 청소하고 잘 말려서 사용하라는 내용에 일단 그대로 실행했어요 그러고 2-3일 후 가열이 안되네요. 습기 나오는 부분에 손 대면 따뜻했는데 이틀전부터 초음파 가습기 마냥 차갑더라구요 ..그리고 물이 하나도 안줄어들었어요. 지켜보니 습기가 엄청엄청 약하게 나오더라구요. 그래서 자는동안에도 물이 안줄어든 것 같아요 일년 내 무상AS라서 블로그 후기를 좀 찾아봤는데 그 분도 가열이 고장나 보냈더니 AS센터에서는 파이프관이 따뜻하다며 고장난 부분이 아니라고하는거 보니.. 아 제 것도 분명 처음 틀때만 따뜻하다가 차가워지는거라 왠지 고장이아니라고 할것같은.. 그리고 배송비왕복 구매자 부담 이 어이가 없기도하고 필요할때 가습기 기다리는것도 피곤하고, 채팅문의때 AS 접수하시겠냐는 질문도 없이 습도계 문제없다는 식의 답변으로 보아 똑같이 제품은 이상없다 시전할 것 같아서 맘 편하게 그냥 버렸습니다 원래 후기 쿠팡체험단 후기밖에 없어서 반신반의 하며 구매했어요 일단 습도 올라가는게 확실합니다 안방은 비오지않으면 습도가 40퍼대 정도구요 가습기 틀면 신기하게 늘 63%에서 멈춥니다 ! AUTO모드로 해놔서 자는동안 40%아래로 내려가지않아 재가동되지않더라구요. 아침에 환기시키려고 문열어두었더니 재가동하네요 성능은 잘 되는것 같고 소리는 처음에 거슬렸는데 적응하다보니 신경안쓰여요 통세척은 정말 쉽게 되어 있구요 아래 본체는 물에 세척하면 안되서 따로 거즈수건 마련하여 아침마다 닦아서 건조시키고있어요 불편한점은 가습기만으로 습도가 몇퍼센트인지 알 수 없다는 것. 그것 말고는 괜찮습니다 습도계야 사면되니까요 쿠팡에서 산 풀템샤오미2in1온도습계 사용중인데 안방기준 가습기가 63퍼센트에서 멈추는거보면 정확한편인것 같습니다 저는 만족하며 사용 중입니다",2023-03-30T14:04:11Z
560671408,1,사용 후 일주일만에 본체에서 누수 발생 서비스에 연락 후 택배 보낸 후 5일 후 수리되어 택배로 배송되어 왔다. 나는 전문가가 아니지만 서비스는 전문가 아닌가? 무성의한 포장에 내부 부품이 빠진 것을 확인하였다. 사용도 못하고 다음 날 서비스에 전화를 했더니 하는 말이 빠뜨린 부품은 필요가 없다. 없으니 제품의 작동이 더 좋더라 그래서 현재 판매하는 신품은 부품을 빼고 판매를 한다는 황당한 답변이다 그러면 메모를 남기던가? 연락을 해줘야 하는거 아니냐? 고 하니까 소비자와 전화 통화 중에도 제품 수리하는 작업공구의 작동 소음이 다 들리게 엔지니어는 제품 수리 중이더라 소비자와 통화 하면 그래도 다른데 정신이 팔리지 않게 대화에 집중 해야지 이런 무성의한 서비스가 있나? 참으로 기분이 안좋더라 그래서 참 무성의 하시네 하면서 전화 통화를 끝냈다.,2024-01-17T01:10:22Z
390655799,1,습도 감지 센서에 문제가 있어보이네요 지난 아침에는 습도가 69%까지 갔는데도 무드등은 붉은색이고 자동으로 꺼지지도 않았습니다. 사진 보시면 54%인데도 청색으로 바뀌지 않고 붉은색이네요. 습도센서가 바닥에있던데 공중으로 기기를 띄워야 습도가 감지되네요. 이정도면 설계불량 아닌가요? 습도센서 관련 문의를 남겼는데 그 답변도 가관이네요 ㅎㅎ 사용한지 한달 좀 지났는데 소음도 생기고 가습량도 줄어들기 시작했습니다.. 제품에 하자가 있는건지 원래이런건지 짜증이 나네요.,2022-12-07T22:08:03Z
424159985,1,일단 디자인 괜찮고 모든게 아쉬움 없어보입니다. 두개를 사서 집에서도 사용하고 사무실도 사용하다사 둘다 사용 안합니다. 석회가루 장난 아닙니다. 정수기 물로해도 석회가루 많이 날립니다. 공기청정기 난리나구요. 다들 좋은 후기만 있길래 덜컷 사서 초반에 흰 가루 여기저기 묻어나는거 닦다가 희안하게 가습기 켜면 습도는 좋아지는데 잔기침이 나길래 심각하게 고민하다 다 처분하고 기화식으로 바꿨습니다. 석회 날리는거 심각하게 고민해보세요. 석회가루 날리는거보다 수건 널어두는게 건강할듯합니다.,2023-03-01T16:26:32Z
663927710,1,잠잘 수가 없을 정도.... 물 떨어지는 소리가 문제가 아니라 위이이이이잉 우우우우우우웅 기계 가동 소리 계속 남. 습도도 자동 모드 해놓으면 적정 습도 도달하면 꺼진다 해놓고 실제론 습도 높아서 불편할 정도가 돼도 계속 가습 그러면서 예약 기능도 없음 제대로 된 가습기가 왜 이렇게 없지....,2024-12-09T16:41:18Z
