review_id,rating,text,created_at
334076986159,5,설치..막상하고나니 별거아닌데 너무 오래걸렸네여 ㅠㅠ 부속품이 새거 같지 않은 부분들이 몇개있었어요. 그리고 나사 부품들 다 안써도 되는게 많네요 그래서 또 헷갈...렌지 놓쳐서 기스나고 ㅠㅠ 수건깔고 하세요 혹시모르니 ㅠㅠ 화질은 보통이네요. 가성비있게 잘산거같아여.,2025-12-09T09:37:11Z
298571597435,5,장바구니에 넣어 두고 두달은 고민했나봐요ㅋㅋ 물건받고나니 왜그리 고민을했나 싶네요!!디자인 올화이트라 깔끔하고 어느인테리어에나 다어울릴거 같구요.화질때문에 걱정했는데 이정도면 완전굿이죠~화면크기두 방에서 쓰기딱좋아요:)딱하나 단점이 선이짦다는거.연장선하나사서 써야겠어요~,2025-11-26T11:32:08Z
12132292401,5,진짜 맨날 고민하다가 와 이제 샀을까 하는 스마트 모니터 입니다~~ 너무 만족해요 구매를 고민하면 즐거울 시간이 줄어들어요 고고고,2025-12-29T20:48:19Z
817571809537,5,유선이라 이동하기 불편할 것 같았는데 멀티탭꽂아서 쓰니까 여기저기 옮겨가면서 잘 쓰고 있어요! 식탁앞에 놓고 쓰기에 사이즈도 딱 좋고 기본홈에 ott들 다 등록돼있어서 리모컨만으로도 편하게 사용 가능해요,2025-12-18T22:16:50Z
536728971129,5,그 전에 쓰던 중소기업 제품이 3년정도만에 고장나서 이번에는 그래도 이름 있는 S사나 LG 제품으로 구매를 해야겠다고 결심하고 고민 끝에 구매하게 되었습니다 일단 역시 만듦새가 중소기업 제품과는 확실히 다릅니다 베사홀 결합부터 안정적으로 잡아줘서 좋았어요 크기는 그 전에 43인치를 사용했는데 크긴 했지만 너무 부담스러웠어서 이번엔 작게 구매했습니다 내가 보고 싶은 위치에 맞춰서 두고 볼 수 있다는 점이 아주 좋아요 원룸이라 텔레비전을 둘 곳이 마땅치 않은데 아주 좋았습니다,2025-11-20T11:00:57Z
594006834435,5,설치가 간편하고 자리를 많이 차지하지 않아서 공간활용에 좋아요 이동도 편하고 화면사이즈도 적당해서 만족합니다,2025-12-06T18:03:23Z
796603839430,5,설치가 좀 헷갈려요. 직관적으로 설치하시면 빨리할듯요! 처음세팅하고 케이블 연결하고 하는데 시간이 좀 걸렸으나 만족합니다!,2025-12-27T13:37:12Z
6576619631,5,꼼꼼히 포장해 보내주셔서 파손 없이 잘 받았어요 둘다 같이 왔어요^^ 자가설치 잘 해서 큰애가 잘 보고 있네요 몇달전 부터 구매 해 달라고 했는데~ 이제서야 구매 했네요,2025-12-27T09:02:49Z
179869958075,5,"무게감 있어서 쓰러질 걱정 없구 사이즈 딱 좋구요, 이쪽저쪽 옮겨가며 볼수 있는거 좋아요. 저가 브랜드 사려다가 엘지에 이렇게 저렴한 티비 있어서 구매했어요. 엘지라 더 믿음 가고 좋아요. 친구들한테도 츄천했어요",2025-12-15T18:42:35Z
1095863213039,5,스탠바이미까지는 필요가 없어서 고민과 검색 끝에 엘텐바이미를 구매하게되었습니다. 화질도 엄청좋고 확실히 중소 가전에 비해 좋아서 만족스럽습니다.,2025-12-25T11:15:15Z
705514065995,5,진작 살 걸 그랬어요 ㅠㅠ 빨리 샀으면 삶의 질이 훨씬 좋아졌을텐데…!! 여자 혼자 조립했는데 어렵지 않았어요 ! 화질과 음질이 솔직히 완전 좋지는 않지만 이 가격에 LG니까 만족스러워요 ㅎㅎ,2025-12-25T14:39:58Z
605827347411,5,남편 크리스마스 선물로 구입했는데 너무 좋아하네요. 후기에서 설명서가 어렵다고 해서 패스하고 조립했는데 어렵지않게 했습니다. 너무 좋습니다♡,2025-12-25T23:22:35Z
281724000885,5,방에 벽걸이 티비가 고장나서 이동식으로 바꿔봤어요 배송은 하루만에 왔고 설치는 주말에 애가 집와서 해줬어요 평소 조립좀 해서 금방 하대요ㅎㅎ 깔끔하고 좋아요,2025-12-14T10:27:17Z
204539457781,4,스탠바이미 보다는 많이 없어 보이긴 합니다. 그리고 직접 조립을 해야하는데 명확한 설명이 없다는게 별점 한개를 뺀 가장 큰 이유입니다. 화질은 괜찮습니다.,2025-12-21T12:28:36Z
786827163021,5,스텐바이미 사기엔 좀 부담되고 아이들 학습용으로 구매한건데 이거 거실에두고 쓰기 너무좋아요 4k라서 화질도 좋네요👍 친구 선물구매하러 또 갑니다 ~,2025-12-22T22:12:46Z
679966895264,5,우선 디자인이 너무 컴팩트하고 좋아요 공간효율도 좋고 화질도 선명하고 좋아요 집안 분위기가 업그레이드 되는것같아요 프로그램도 다양해서 볼거리가 많아서 너무 맘에 듭니다,2025-12-22T23:53:08Z
370552635941,5,엄마 폰으로 ott보는거 불편해보여서 가성비 좋길래 사줬는데 저는 스텐바이미 쓰고있어서 몰랐는데 이친구는 터치안되고 무선안되고 머리각도조절은 되나 머리가 무거운지 정밀한 조절은 잘안됨. 그럼에도 불구하고 가격적인 메리트가 모든걸 다 용서할수있음ㅋㅋ엄마가 침대에서 벗어나질못해요 매력에빠져서 ㅋㅋ티비중독됬습니다,2025-12-15T19:27:23Z
622741392982,5,서브티비로 산건데 삶의 질이 달라졌어요 ㅎㅎ 너무 좋아요 배송도 빠르고 화질도 좋아요 4k로 할까 엄청 고민하다가 서브니까 FHD로 했는데 후회안해요 완전 최고,2025-12-07T16:23:58Z
462646783735,5,"구매하면서 시행착오를 거쳤던 것들을 도움이 되고자 후기로 남겨요. <충전선은 모니터를 스탠드와 결합하기 전에> 설치 순서에 따라 조립하면 마지막에 충전선을 설치하는데 충전기 머리가 크기때문에 위에서 아래로 넣을수는 없어요. 그리고 선을 중력을 거슬러 봉안에 밑에서 위로 올리는건 어려워요. 모니터를 결합하기 전에, 스탠드를 옆으로 눕혀서 일자로 잘 편 충전선을 봉 안으로 넣으면 쉽게 됩니다. <vesa 사이즈가 작은 제품은 바로 나사로 조임> Vesa 사이즈에 따라 달리는게 다르더라구요. 부품이 많아서 고민을 많이 했는데 확실하진 않지만 작은건 띄우지 않고 바로 나사로 조이는것같아요. 맞나요? 다른 스탠드 제품 설치 동영상을 보고 따라했어요.",2025-11-18T10:50:39Z
6645343504,5,"완전 좋아요~~~~ 핸폰으로 유튜브, 넷플 보다가 이젠 편하게 보게 되었어요^^ 배송도 하루만에 오다니~~~주변에 자랑자랑~~~느좋이네요👍😊",2025-12-10T23:57:03Z
979226470856,5,이사하면서 벽걸이 를 할까하다가 안 써본 이동식을 써보자하고 구매했는데 식탁에서 식사할때도 그렇고 끌어다가 가까이서 볼수 있는 장점이 쏠쏠하네여~ 디자인 컬러도 깔끔하고 가격대비 너무 만족합니다^^,2025-12-12T09:36:35Z
398893629327,5,방에서 혼자 느긋하게 티비보고 싶어서 구매했습니다. OTT 전부 다 깔 수 있고 화면도 가로세로 전부 사용할 수 있어서 좋습니다 아주 유용하게 사용할거 같습니다 근데 선이 조금 짧아요ㅠㅠㅠ,2025-12-21T19:26:04Z
791414604001,5,너무 좋아요 너무 화질도 좋고 마음에 들어요!! 재구매각입니다,2025-12-29T20:48:23Z
93724353249,5,배송도 빠르고 화면도 크고 좋아요. 선을 연결햐야 되는지 모르고 삿지만 유용하게 잘 사용중 입니다. 생각보다 무거워서 장판에 자국이 많이남아요,2025-12-15T19:15:05Z
609597264954,5,"고민이라면 얼른 구입하세요. 어두운 방에서 핸드폰으로 보다가 시력도 나빠지고 체형도 틀어져서 고민이었는데, 신세계네요. 모니터 화면 설정으로 전문가형 어두운 곳에서 보는 모드가 있어 편안하게 시청 가능해요. 방에서만 본다면 당연히 최적화 되었어요. 그런데 이동하려면 연장줄 필수에요. 설치는 다른 분들이 올린거 참고 했어요.",2025-11-22T11:49:59Z
634786574316,4,우선 빠른배송에 설치가 어렵지않은점 깔끔한디자인에 꼭 필요한기능까지 부담없는가격에만족합니다,2025-12-23T16:31:12Z
367266427841,5,빠르게 배송 왔구요.. 조립하기 어렵지 않았고... 화면 엄청 깨끗하게 잘 나오네요.. 좋아요~~,2025-12-27T11:03:08Z
117090835433,5,화면이 선명합니다. 이동식이라 집안 어디서든 볼 수 있어서 좋아요. 스탠드는 조립하기 좀 어렵긴 합니다.,2025-12-22T15:43:38Z
866475388582,5,"배송도 빨랐고, 설치도 별로 어렵지 않았어요. 필요한 곳으로 이동할 수 있어서 좋고 바퀴도 부드럽게 잘 움직여서 편해요! 잘 산 것 같아요^^",2025-12-16T23:06:56Z
1019798178271,5,생각보다 크고 괜찮네요. 바퀴도 이동 잘되고 만족합니다.,2025-12-27T19:48:37Z
178732791109,5,"1. 32인치 딱 적당하고, 소리는 좀 답답한 느낌이 들긴 합니다만, 노트북으로 보기보단 훨씬 편합니다. 2. 배송은 둘다 거의 같은날 도착했습니다. 3. 설치하는데(이케아 가구로 다져진 몸입니다만,) 불친절한 이케아 설명서보다 더 불친절한 설명서였습니다. 뒷면에 끼우는 나사가 너무 많아서 뭘 해야 할지몰라 동영상을 찾아보았는데 삼탠바이미는 많은데 아직 엘지껀 설치 동영상을 잘 못찾아서 고민하다가 후기에서 제일 작은 나사와 베사를 끼워 조립한 것을 보고 저도 그냥 해 보았습니다. 혹시나 구멍 뚫릴까봐 걱정했습니다 ㅋ 다행히 잘 설치를 마쳤습니다. 30만원대로 TV설치하였으니 참 좋은 세상입니다. 남는 부품이 많아서 우선 따로 보관은 해 둘 예정입니다. 제가 제대로 설치한게 맞는지는 모르겠지만 우선 넷플릭스는 잘 나오니 그것으로 만족합니다^^ 고민 많이 했는데 눈이 편하니 좋네요~ 조립할때 단순하게 생각해서 조립하면 정말 금방 설치할것 같아요!(숨어있는 무언가를 찾지말고 그냥 필요할것 같은것만 설치하면 됩니다 ㅋㅋ)",2025-12-03T14:51:34Z
225210586419,5,"요즘 집에서 TV를 보는 시간이 예전이랑은 좀 달라졌다는 생각이 들어서 요즘은 침실, 주방, 책상 앞처럼 그때그때 머무는 공간이 더 다양해져서 침실에서 보기 위해 LG 스탠바이미 엘텐바이미 32인치 이동식 스마트TV 바로 구입했습니다~ 제품이 도착했을 때 박스 크기를 보고 “혼자 설치하기 좀 버거우려나?” 싶었는데 막상 열어보니 구조가 꽤 단순했습니다. 스탠드랑 TV 본체를 결합하는 방식인데, 복잡한 공구가 필요한 것도 아니고 설명서도 어렵지 않아서 천천히 하면 혼자서도 충분했습니다. 조립하고 세워보니 생각보다 흔들림도 없고 중심도 안정적이어서 화질,디자인 모두 맘에 들어요. 추운 겨울 이불속에서 쏙 ~~~ 너무 맘에 들어요. 추천추천",2025-12-18T19:21:08Z
676675845802,5,배송도 너무빠르고 안내톡도 실시간급으로와서 편하게받아보고 리뷰씁니다 포장도 아주 불필요한것없이 안전하게 잘되있었구요 디자인이 하얗다보니 기스는 있어도 안보일것같네요 ㅎㅎ 32인치는 넘 큰가싶었는데 결론적으로 만족스럽습니다 무게도 가볍고 바퀴가 부드러워서 이동도쉬워요 역시 엘텐바이미 너무좋네요 스텐바이미2살까 고민하다가 터치를 딱히 잘안써서 가성비로 구입했는데 아주만족합니다 감사합니다 조립은 저 사진에 뒤에꺼대로 하면돼요 나사가 왜케많은지 그거땜에 좀멘붕이엇는데 다필요없더라구요; ㅎㅎ 화면 아쥬 좋습니다 추천이에요👍🏻,2025-11-29T17:46:59Z
899433071950,5,나녕 6년을 빔프로젝트 2대쓰다가 마지막 프리스타일 1년만에 고장나는 바람에 빡쳐서 모니터를 알아봄 예전부터 스탠바이미 맘에 품고있었지만 가격대가 비쌋음 됐고 lg 빔 5년 삼성 빔 1년 lg스텐바이미캠핑용 이렇게 버티다 얘를 구매한건데 난 특이하게 다운그레이드를 하게됨..확실히 위 3가지 쓰다가 얘를 받아보니 화질이나 사운드가 굉장히 떨어지긴함..서브용으로도 부족하지않나? 생각을 계속함..나같이 둔한사람 화질차이 모를줄알아씀 근데 일주일?정도 사용하다보니 너무 편리함ㅋㅋ팔랑팔랑 인간은 적응의 동물이라고 화질은 금새 적응되고 원래 블투스피커있어서 사운드도 신경안쓰임 이동식이라는건 굉장한 큰 장점이였음 ㅋㅋ 하루에도 열벌씩 옮겨다님 결론은 매우좋다 소비자분들 이거 배송도 빠르고 설치도 생각외로 굉장시 편리합니다 가성비 상당히 좋은 상품입니다 하지만! 저처럼 다운그레이드시라면 재고해보시길 아! 미러링 핫스팟 무선마우스 hdmi 모두 다됨 왜냐하면 제가 다 연결해봤으니깐요(물론 설명에도 나와있지만 핫스팟은 확실치않았기에),2025-12-27T22:51:47Z
1022972020224,4,스탠바이미 사고싶었는데 가격도 부담이고 침대에서 편하게 쓰려고 하는데 사실 시청시간이 아주 많지듀 않을 거 같아서 고민하던 차에 알텐바이미 영접. 강세일 기간이라 가격도 좋고. 근데 조립하고 나니 암것도 아닌데 설명서 참 블친절.. 20분이면 충분할걸 시간이 얼마나 더 걸렸는지 진짜 🤯 직관적으로 하세요 여러분.. 매우 쉽습니다. 다만 꽤 무거워서 어지간한 여자분들 혼자 힘들 수 있는데 저는 이런 조립하는 거 좋아하도 힘도 괜찮은 편인데 조금 힘들었어요. 해놓고 나니까 이 쉬운걸 설명서때메 오래 걸려서 열이 엄청 받고 결과물은 뿌듯한 상반된 감정 ㅎㅎ 화질 좋고 볼때마다 뿌듯하네요. 근데 거 봉인으로 전선 어떻게 넣나요? 얇은 선은 위에서부터 넣으면 되는데 저는 전원선만 꽂아쓰는데 아래에서부터 넣을 수 있는 구조가 아니에요. 전선이 힘이 있는게 아니니 거치대를 눕혀놓고 아래에서 밀어넣어도 중간에 구겨져서 끼이기만 함.. 조립하다가 여기서 또 분노 ㅎㅎ 정품스윙 모댈을 샀어야 했나 심각하게 열받...,2025-12-11T17:22:19Z
636612580843,5,"처음에는 기존 스탠바이미를 구매할까 하다가 가격에 비해 성능이 너무 떨어지고, 그렇다고 스탠바이미 2를 구매하자니 마찬가지로 더 높아진 가격에 비해 성능이 만족스럽지 않아서 삼성 제품을 알아보다가 발견했습니다. 고사양 콘솔 게임을 연결하고 싶어서 32인치 4K UHD 모니터를 선택했습니다. 가성비라서 기대 안 했는데 생각 이상으로 정말 좋습니다. 일단 화면 크기가 32인치로 스탠바이미보다 크고, 화질이 스탠바이미와 비교가 안 되게 좋습니다. 화면 터치가 안 되는 건 아쉽지만 리모컨 조작으로도 충분하고 실생활에서 큰 스크린을 터치할 일은 많지 않으니 괜찮습니다. 리모컨 조작이 불편하신 분들은 키보드나 마우스 연결하시면 됩니다. 화면 베젤이 얇게 빠져서 화면도 더 커보이고 투박한 느낌 없이 상당히 깔끔하고 예쁩니다. 사양이 좋은 편이라 고사양 게임도 무리 없이 잘 돌아갑니다. 두 번째 사진은 갤럭시 보급형 핸드폰으로 티비 화면을 찍은 건데도 고화질 화면이 느껴지시죠? 선반도 기본 제공이고 이동식인데다 선 수납이 가능하고 선도 길어서 상당히 편리하다는 장점이 있습니다. 여자 혼자서도 조립이 어렵지 않아서 금방 완료했어요. 라이트 스탠드와 에센셜 스탠드 중에 고민했는데, 받아 보니 라이트 스탠드 만족스럽게 쓸만합니다. 나중에 필요해지면 스탠드 추가 구매만 하면 되겠어요. 이 가격에 이렇게 좋은 제품을 구할 수 있어서 좋습니다.",2025-11-24T11:36:05Z
883600909141,5,"1. 배송이 진짜 빨라요. 월요일 밤에 주문해서 수요일 낮에 받았습니다. 모니터랑 스탠드가 따로 배송 되긴 하는데, 같은 날 도착했어요. 2. 조립도 간편합니다. 스탠드 모니터 선반 모두 조립하는데 어렵지 않았어요. 올 화이트라서 설치하고 나니 깨끗합니다. 다만, 저의 경우 선반이 안 오는 줄 알고 9900원을 추가하여 선반을 샀는데, 기본적으로 스탠드(라이트)에는 선반 1개가 포함되니, 참고하세요. 반품하려했더니 왕복 반품배송비가 8천원이라서, 그냥 선반 두개 다 쓰기로 했습니다. 3. 화질이 좋습니다. 색감을 걱정했는데, 선명하고, 또렷해요.",2025-11-27T11:30:38Z
956386044538,5,집에 인터넷 티비가 다 가능하지만 스텐바이미가 있고 없고 차이는 엄청난것 같아요.. 진짜 삶의 질이 매우 많이 올랐습니다 환연보기 꿀잼 저렴하게 잘 샀고 화질도 나쁘지 않아요! 감사합니다,2025-12-17T23:42:40Z
233830653508,5,생각했던 것보다 좋네요! 다만 스탠드 설치시에 필요없는 부품에 대한 안내가 미흡해서 좀 아쉬웠습니다. 이 부분 제외하고는 설치도 간단하고 모니터 성능도 좋습니다! 또한 이동이 정말 편하네요. 바퀴 달린 받침 부분이 굉장히 묵직해서 안전합니다. 또한 회전 등도 매끄럽게 잘 되어서 좋고요.,2025-12-11T17:27:01Z
278524999864,4,배송 빨라요. 배송받고 4일 정도 지나서 조립했고요. 시부모님 선물로 드렸는데 마음에 들어하십니다. 고장없이 오래오래 기원합니다!,2025-12-27T18:19:30Z
